variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
ln_apl_mean_0215,-0.5591713334305843,0.05993866857330965,-9.329058298094733,2.1213915003489783e-15,year_cre,minmax_year,FALSE,31025,641557,0.5085635794628245,0.017087042636318772,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,-1.067808730312403,0.2652424563372852,-4.025783598363928,1.0806452147765326e-4,year_cre,minmax_year,FALSE,31025,641557,0.5085635794628245,0.017087042636318772,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
destinationTRUE,0.6224338869624493,0.11563930198938695,5.382546212701755,4.5693848151249936e-7,year_cre,minmax_year,FALSE,31026,641557,0.5167086345952646,0.015018945474610468,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,1.3202581447896153,0.3160827274215522,4.1769385994598105,6.160884691939897e-5,year_cre,minmax_year,FALSE,31026,641557,0.5167086345952646,0.015018945474610468,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,-0.5638729690928429,0.04321555769433955,-13.047916055626882,1.2465380116145304e-23,year_cre,minmax_year,FALSE,31026,641557,0.5167086345952646,0.015018945474610468,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,-1.0398451170160448,0.2589170161409461,-4.016132784606117,1.1196211421789783e-4,year_cre,minmax_year,FALSE,31026,641557,0.5167086345952646,0.015018945474610468,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,0.08136557842709083,0.003456248178870966,23.541590249364003,1.8191190028874367e-43,fe0215_god2,minmax_year,FALSE,31027,661478,0.014043494027535686,0.004791315028785159,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.11209779787824069,0.0034207791518036375,32.76966822577134,1.262085794803501e-56,fe0215_god2,minmax_year,FALSE,31027,661478,0.014043494027535686,0.004791315028785159,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.05072836323735545,0.004980751361148928,10.184881669269625,2.598573954367955e-17,fe0215_god2,minmax_year,FALSE,31028,661478,0.14342109831415095,0.002813475922949893,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.0909899951163594,0.0018497980492383533,49.18915075828097,7.625254938519612e-74,fe0215_god2,minmax_year,FALSE,31028,661478,0.14342109831415095,0.002813475922949893,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.034162673426523085,0.005904642472856237,5.785731072384078,7.679991979879523e-8,fe0215_god2,minmax_year,TRUE,31029,661478,0.039922875888381615,0.01342829341728946,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.02039219971994967,0.010894250848399976,1.8718312992530959,0.06403981415233226,fe0215_god2,minmax_year,TRUE,31029,661478,0.039922875888381615,0.01342829341728946,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.03451673206427634,0.0022627005697167107,15.254661852406668,2.751469285256332e-28,fe0215_god2,minmax_year,TRUE,31030,661478,0.22585900682789029,0.01873161889882069,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.036181279168409894,0.014610313580120342,2.47642043889053,0.014883469366725233,fe0215_god2,minmax_year,TRUE,31030,661478,0.22585900682789029,0.01873161889882069,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,-0.008295011594438004,0.001625726260991854,-5.102342130696237,1.5182871643035264e-6,fe0215_god2,minmax_year,FALSE,31031,661478,0.1399774495938264,0.13190703012692329,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
originTRUE,0.036597345375896775,0.008119084522617425,4.507570437768832,1.7246659573024314e-5,fe0215_god2,minmax_year,FALSE,31031,661478,0.1399774495938264,0.13190703012692329,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,0.09272348637161087,0.010042191294457384,9.2333917620936,3.466461341001441e-15,fe0215_god2,minmax_year,FALSE,31031,661478,0.1399774495938264,0.13190703012692329,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.03676649305141048,0.0010698019121601894,34.367570887184165,1.351548908699355e-58,fe0215_god2,minmax_year,FALSE,31031,661478,0.1399774495938264,0.13190703012692329,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
destinationTRUE,-0.017545575906850117,0.001469523136004931,-11.939639109425524,3.270557325430623e-21,fe0215_god2,minmax_year,FALSE,31032,661478,0.22267753045856753,0.09507986950945091,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,0.02615847606861607,0.005114586892259549,5.1144846337843015,1.442313791244146e-6,fe0215_god2,minmax_year,FALSE,31032,661478,0.22267753045856753,0.09507986950945091,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
