variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
extwage_agreement_ind_07_alt,0.09405972703531368,0.0041366311794327456,22.738243501856516,7.18336836887023e-41,fe0215_mlo,~minmax_year,12,32983,32983,0.0639542208024233,0.06113609191696401,0.05100416105273542,0.05097530128206529,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.012693342785819572,0.0018761362883060516,6.76568267717922,9.740138936233652e-10,fe0215_mlo,~minmax_year,12,32983,32983,0.1513401630813831,0.14875923784289813,0.139599075370184,0.1395467427307686,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.034076126617464966,0.0011290015219000478,30.182533819898406,2.0260935648104834e-51,fe0215_mlo,~minmax_year,12,32983,32983,0.1513401630813831,0.14875923784289813,0.139599075370184,0.1395467427307686,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.010070257693111142,0.0017525391361895679,5.746095756244423,1.0312584977365836e-7,fe0215_mlo,~minmax_year,12,32983,32983,0.2436383782796705,0.24131507534503494,0.23317422320165082,0.2331042594739542,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.031561488240787125,0.001577967237797747,20.00135838360952,2.2659929181748974e-36,fe0215_mlo,~minmax_year,12,32983,32983,0.2436383782796705,0.24131507534503494,0.23317422320165082,0.2331042594739542,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08553888120238244,0.010426117168521125,8.204289268937456,9.280890789602403e-13,fe0215_mlo,~minmax_year,12,32983,32983,0.2436383782796705,0.24131507534503494,0.23317422320165082,0.2331042594739542,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.0681216601952631,0.0012724675018863797,53.53508839658034,2.2928563999869404e-74,fe0215_mlo,~minmax_year,12,32983,32983,0.22754223455548872,0.2234217691379623,0.029807040365974924,0.029777467623583576,le5_panelsize20-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.10606489342937515,0.0051082443351258295,20.763473019495358,1.1602867438349838e-37,fe0215_le,~minmax_year,12,32983,32983,0.05419153626886675,0.05134401512087594,0.04132863393796116,0.04129947992628158,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.009304728759402525,0.0018023752178413207,5.16248152287994,1.2776725092907872e-6,fe0215_le,~minmax_year,12,32983,32983,0.14632727298003123,0.1437311026527398,0.13471740763065831,0.13466477807087673,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03433836840676377,9.936891858187392e-4,34.55644772713417,1.0908528547149858e-56,fe0215_le,~minmax_year,12,32983,32983,0.14632727298003123,0.1437311026527398,0.13471740763065831,0.13466477807087673,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.012065351159501704,0.0017693232252339248,6.819189952082682,7.569261574158413e-10,fe0215_le,~minmax_year,12,32983,32983,0.23826241061246367,0.23592259441076235,0.22790285411682987,0.22783240943942806,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03122492170696269,0.0014043115915800808,22.23503807429912,4.525659786889681e-40,fe0215_le,~minmax_year,12,32983,32983,0.23826241061246367,0.23592259441076235,0.22790285411682987,0.22783240943942806,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08566944374844443,0.010289638892736859,8.325796914886476,5.093288983764353e-13,fe0215_le,~minmax_year,12,32983,32983,0.23826241061246367,0.23592259441076235,0.22790285411682987,0.22783240943942806,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.07828699037064141,0.0022326138917055298,35.06517211125866,2.896335343245326e-57,fe0215_le,~minmax_year,12,32983,32983,0.21679314595438548,0.21261534245336489,0.024782416927775386,0.024752691028330998,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.0920837862897213,0.006024178335552433,15.285700581982685,1.0865766424812903e-27,fe0215_le,~minmax_year,12,32983,32983,0.024144750024850947,0.02120676779246522,0.010873214348363192,0.010843134161468648,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,-0.0024758238468307325,0.002006783923442286,-1.2337271680868813,0.2202552781614971,fe0215_le,~minmax_year,12,32983,32983,0.14610503672753672,0.1435081905403447,0.1344921489869294,0.1344395057261173,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03530564278756174,9.018453823215503e-4,39.14822150186895,1.2124761793194966e-61,fe0215_le,~minmax_year,12,32983,32983,0.14610503672753672,0.1435081905403447,0.1344921489869294,0.1344395057261173,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,-0.00225825958753427,0.001887054223685635,-1.1967115513637057,0.23430604048828843,fe0215_le,~minmax_year,12,32983,32983,0.23788279797320933,0.23554181572191812,0.2275180787829184,0.22744759899934575,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03245175535343297,0.0012864667221276138,25.225491491737046,1.1945258731559471e-44,fe0215_le,~minmax_year,12,32983,32983,0.23788279797320933,0.23554181572191812,0.2275180787829184,0.22744759899934575,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08558671655833476,0.010272971556718836,8.33125216844959,4.957758081488236e-13,fe0215_le,~minmax_year,12,32983,32983,0.23788279797320933,0.23554181572191812,0.2275180787829184,0.22744759899934575,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.06024029374484979,0.0025653148583785665,23.482612104357937,4.9643629434568545e-42,fe0215_le,~minmax_year,12,32983,32983,0.20133560256361982,0.1970753450103121,0.005535307396097866,0.005504994819738984,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.11055957788167428,0.005205364204448096,21.239547040185727,1.876782196176645e-38,fe0215_le,~minmax_year,12,32983,32983,0.05214520446682569,0.04929152248045632,0.03925447222414025,0.03922525513543862,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.010456892070507123,0.0018917645714323077,5.527586375396553,2.6859592882949816e-7,fe0215_le,~minmax_year,12,32983,32983,0.14635706401274218,0.1437609842852704,0.13474760381849193,0.13469497609534964,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.034323457580402304,9.910270937321885e-4,34.63422725522149,8.897087752568782e-57,fe0215_le,~minmax_year,12,32983,32983,0.14635706401274218,0.1437609842852704,0.13474760381849193,0.13469497609534964,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.013601544644081962,0.0018883269637296396,7.202960559975013,1.2189641222353585e-10,fe0215_le,~minmax_year,12,32983,32983,0.23831519020979874,0.23597553613027533,0.2279563515115114,0.2278859117151103,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.031201533874306384,0.0014013636186472845,22.265123383483267,4.050869329372799e-40,fe0215_le,~minmax_year,12,32983,32983,0.23831519020979874,0.23597553613027533,0.2279563515115114,0.2278859117151103,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08568166395864132,0.010289393809005492,8.327182878708651,5.058510050088166e-13,fe0215_le,~minmax_year,12,32983,32983,0.23831519020979874,0.23597553613027533,0.2279563515115114,0.2278859117151103,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.08161423046413334,0.002299482639820405,35.492431667371754,9.630339405139293e-58,fe0215_le,~minmax_year,12,32983,32983,0.215894807648775,0.21171221220690395,0.023663842305179372,0.023634082310126647,le5_panelsize20-acco_alt-one,fe0215_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.09250828544991353,0.004122750342418777,22.438488330981457,2.143050934317411e-40,fe0215_le,~minmax_year,12,32983,32983,0.06173692198815095,0.058912117538338804,0.04897663616288883,0.048947714733462155,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.01200935371990168,0.0018813334684932024,6.383426394641356,5.785414696075357e-9,fe0215_le,~minmax_year,12,32983,32983,0.146667081865691,0.14407194495755193,0.13506183788383075,0.13500922927352021,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.033712838729461014,0.0010929580091250963,30.845502249851172,2.9451946881925553e-52,fe0215_le,~minmax_year,12,32983,32983,0.146667081865691,0.14407194495755193,0.13506183788383075,0.13500922927352021,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.009387565866554917,0.0016880525353543234,5.561181106596579,2.3209476729581415e-7,fe0215_le,~minmax_year,12,32983,32983,0.23822455686443567,0.23588462438803004,0.2278644855615417,0.2277940373834657,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.031199443960126177,0.001518963458412186,20.539956894512663,2.754197579348372e-37,fe0215_le,~minmax_year,12,32983,32983,0.23822455686443567,0.23588462438803004,0.2278644855615417,0.2277940373834657,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08549657818905,0.01028817130893627,8.31018221039807,5.501973805373206e-13,fe0215_le,~minmax_year,12,32983,32983,0.23822455686443567,0.23588462438803004,0.2278644855615417,0.2277940373834657,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.06759381434040779,0.0012957673231923,52.165086378225055,2.671057693004796e-73,fe0215_le,~minmax_year,12,32983,32983,0.22009127119821303,0.21593106064740641,0.0288891094475624,0.028859508725443628,le5_panelsize20-acco_alt-one,fe0215_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.03598391430938161,0.012848919412960989,2.8005401195904334,0.006146532959887561,fe0215_god2,~minmax_year,12,32983,32983,0.09004361984728104,0.08730403764264272,0.023813331831268325,0.023783645164353162,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.044196622884272535,0.015092200289502844,2.9284413164734397,0.004236530342307658,fe0215_god2,~minmax_year,12,32983,32983,0.09922593992506845,0.0964865260814004,0.0336639781241046,0.033605202135911894,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004950914579709996,0.00195473528734602,-2.5327800709179114,0.01290346509143006,fe0215_god2,~minmax_year,12,32983,32983,0.09922593992506845,0.0964865260814004,0.0336639781241046,0.033605202135911894,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.04333402255111844,0.016527820542906413,2.6218836560224514,0.010139241535469716,fe0215_god2,~minmax_year,12,32983,32983,0.2095130481958115,0.2070849230739411,0.15197822605180422,0.15190085415551624,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.005884799114784001,0.0019565851322614547,-3.00768876229896,0.0033450561273237357,fe0215_god2,~minmax_year,12,32983,32983,0.2095130481958115,0.2070849230739411,0.15197822605180422,0.15190085415551624,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07278778277102815,0.0081185196087195,8.965647221305248,2.1229839256808763e-14,fe0215_god2,~minmax_year,12,32983,32983,0.2095130481958115,0.2070849230739411,0.15197822605180422,0.15190085415551624,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.044086911089155856,0.011812038841537304,3.7323709886665144,3.1825505243676113e-4,fe0215_god2,~minmax_year,12,32983,32983,0.3207125777413288,0.31708910412608604,0.04066158144135157,0.04063233955947998,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.010018605469510182,0.009213219254532815,1.087416373444182,0.2795200813633291,fe0215_god2,~minmax_year,12,32983,32983,0.06926360676781096,0.06646146271374087,0.0015208657581734508,0.0014905011584033234,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.013125642275114788,0.010503463631206416,1.2496489478116268,0.2144040409979363,fe0215_god2,~minmax_year,12,32983,32983,0.07179356406684068,0.06897072349773548,0.004234963532766423,0.004174397567407451,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.002514256957798787,0.0014863676102703294,-1.69154450112211,0.0939105688000564,fe0215_god2,~minmax_year,12,32983,32983,0.07179356406684068,0.06897072349773548,0.004234963532766423,0.004174397567407451,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.010251246108623364,0.013099075979122996,0.7825930718290025,0.43575307620587456,fe0215_god2,~minmax_year,12,32983,32983,0.18233127770541668,0.17981965880843198,0.12281805689568226,0.12273802448093474,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0033889246072651255,0.0014760163358622696,-2.2959939703413648,0.023806475579343876,fe0215_god2,~minmax_year,12,32983,32983,0.18233127770541668,0.17981965880843198,0.12281805689568226,0.12273802448093474,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07290317831509327,0.008611923291433619,8.465377111244235,2.552525446159286e-13,fe0215_god2,~minmax_year,12,32983,32983,0.18233127770541668,0.17981965880843198,0.12281805689568226,0.12273802448093474,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.014247931380567796,0.014697965317557984,0.9693812084008265,0.33474141844439276,fe0215_god2,~minmax_year,12,32983,32983,0.29443947551727634,0.29067585519891515,0.003556822082721345,0.00352644919955869,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.036085590900459985,0.01338404033582019,2.696165731351154,0.00825702142357407,fe0215_god2,~minmax_year,12,32983,32983,0.08794908810689561,0.0852031999495676,0.02156635164011078,0.0215365966406168,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.04425566216662861,0.015358955934726398,2.881423864663036,0.004864050748132039,fe0215_god2,~minmax_year,12,32983,32983,0.09645345557878537,0.09370561011798251,0.03068970120756298,0.03063074431328694,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004754576842009676,0.0018819659320025708,-2.526388369289132,0.013125650859981733,fe0215_god2,~minmax_year,12,32983,32983,0.09645345557878537,0.09370561011798251,0.03068970120756298,0.03063074431328694,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.044791250370944634,0.01599711513445335,2.799957992080503,0.006156791632124337,fe0215_god2,~minmax_year,12,32983,32983,0.20854884997218426,0.20611776313927743,0.1509438496004638,0.15086638332963265,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.005788371680998591,0.001798164363525061,-3.2190448206031967,0.0017446454058688402,fe0215_god2,~minmax_year,12,32983,32983,0.20854884997218426,0.20611776313927743,0.1509438496004638,0.15086638332963265,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07337960105639378,0.008192996943452505,8.956380865616659,2.2233313429750753e-14,fe0215_god2,~minmax_year,12,32983,32983,0.20854884997218426,0.20611776313927743,0.1509438496004638,0.15086638332963265,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.046787948945979395,0.012496777928727753,3.744000990721189,3.056420006178991e-4,fe0215_god2,~minmax_year,12,32983,32983,0.32040251607094317,0.3167773885162266,0.040223690111736876,0.04019443488236851,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04279092097927053,0.014559882130108164,2.9389606726818083,0.004106748927376289,fe0215_god2,~minmax_year,12,32983,32983,0.09451919766501848,0.09179308996708446,0.028614660217244126,0.02858511956280929,le5_panelsize20-acco_alt-exp(ln_emp_mean_0215),fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
