variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03637069658508173,0.0014905892091329447,24.40021460120328,6.653409542903267e-44,fe0215_god2,~minmax_year,12,25774,25774,0.15436330277162058,0.15103635876959243,0.13944324066835978,0.13940971944837954,le5_panelsize40-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.031346901276261066,0.0017477613646247978,17.93545841596658,5.1184117972161406e-33,fe0215_mlo,~minmax_year,12,25774,25774,0.2289092440270487,0.22578510835284293,0.2154761626633923,0.21535391032207218,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08628694545926269,0.013373883714575843,6.451898887472816,3.978691247128949e-9,fe0215_mlo,~minmax_year,12,25774,25774,0.2289092440270487,0.22578510835284293,0.2154761626633923,0.21535391032207218,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.002788419883132796,0.001829008595706362,1.5245526399813938,0.13052715467965315,fe0215_mlo,~minmax_year,12,25774,25774,0.2289092440270487,0.22578510835284293,0.2154761626633923,0.21535391032207218,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.013900259088212245,0.00274647958484204,5.061118664390764,1.9000819788475794e-6,fe0215_mlo,~minmax_year,12,25774,25774,0.2289092440270487,0.22578510835284293,0.2154761626633923,0.21535391032207218,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02823453563183532,0.0014400784375982365,19.60624844777545,4.8925293721998727e-36,fe0215_mlo,~minmax_year,12,25774,25774,0.3046941591367841,0.29980395277741323,0.14337589118067406,0.14327547808621632,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06901583441686616,0.010665269047682589,6.471082361664596,3.638382857772677e-9,fe0215_mlo,~minmax_year,12,25774,25774,0.3046941591367841,0.29980395277741323,0.14337589118067406,0.14327547808621632,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.00405138386312898,0.00188880720614344,2.144943035981466,0.03437944768004681,fe0215_mlo,~minmax_year,12,25774,25774,0.3046941591367841,0.29980395277741323,0.14337589118067406,0.14327547808621632,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03498003267547271,0.001300586837228321,26.895576423038857,1.4079244481431052e-47,fe0215_mlo,~minmax_year,12,25774,25774,0.1516542112497673,0.14821707065098966,0.13687527904688035,0.1367407783306931,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.020671003764235467,0.004751604051687334,4.350321184042055,3.281567433036877e-5,fe0215_mlo,~minmax_year,12,25774,25774,0.1516542112497673,0.14821707065098966,0.13687527904688035,0.1367407783306931,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,1.1426310582395038e-4,0.002009551975650944,0.05685999029059086,0.9547701839403222,fe0215_mlo,~minmax_year,12,25774,25774,0.1516542112497673,0.14821707065098966,0.13687527904688035,0.1367407783306931,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.002982540257551569,0.002874523847488488,1.0375771487014993,0.3019693719093744,fe0215_mlo,~minmax_year,12,25774,25774,0.1516542112497673,0.14821707065098966,0.13687527904688035,0.1367407783306931,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.029753614312339204,0.0011169229113166565,26.63891483546067,3.269686817750012e-47,fe0215_mlo,~minmax_year,12,25774,25774,0.2673942601775038,0.2622417171708985,0.09742202336133265,0.0973162235750662,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.01624752845097386,0.0038701121505016257,4.198206103372981,5.841912262489463e-5,fe0215_mlo,~minmax_year,12,25774,25774,0.2673942601775038,0.2622417171708985,0.09742202336133265,0.0973162235750662,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0034586248211852,0.0018467213078593287,1.8728461118989026,0.06401065913452887,fe0215_mlo,~minmax_year,12,25774,25774,0.2673942601775038,0.2622417171708985,0.09742202336133265,0.0973162235750662,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.0354241446738069,0.0012166896235948788,29.115185982388287,1.2335597127017217e-50,fe0215_mlo,~minmax_year,12,25774,25774,0.1500517645759848,0.14660813153675079,0.13524491633807456,0.13511016156248346,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.010735122411502379,0.00921614435222862,1.1648170863237883,0.2468642369502145,fe0215_mlo,~minmax_year,12,25774,25774,0.1500517645759848,0.14660813153675079,0.13524491633807456,0.13511016156248346,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-1.253441500941473e-4,0.0020767687716164926,-0.06035537119357938,0.9519930596706758,fe0215_mlo,~minmax_year,12,25774,25774,0.1500517645759848,0.14660813153675079,0.13524491633807456,0.13511016156248346,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.004518137321185466,0.002660734950468305,1.6980786907731065,0.09260265831649411,fe0215_mlo,~minmax_year,12,25774,25774,0.1500517645759848,0.14660813153675079,0.13524491633807456,0.13511016156248346,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.030028157024610844,0.0010655784801109445,28.180145887972902,2.271271339134044e-49,fe0215_mlo,~minmax_year,12,25774,25774,0.26641675807183485,0.2612573401236822,0.09621773048627469,0.09611178953333677,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.004381782847061137,0.00502624853436236,0.871779980059625,0.3854166770943205,fe0215_mlo,~minmax_year,12,25774,25774,0.26641675807183485,0.2612573401236822,0.09621773048627469,0.09611178953333677,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0034575564793501816,0.0018482473908700303,1.870721688248994,0.06430772344200511,fe0215_mlo,~minmax_year,12,25774,25774,0.26641675807183485,0.2612573401236822,0.09621773048627469,0.09611178953333677,le5_panelsize40-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03524344621147019,0.0013640993496580802,25.836421826829678,4.74271237280498e-46,fe0215_le,~minmax_year,12,25774,25774,0.14171595492936317,0.13833925313160167,0.1287258035129013,0.12869186481718276,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04646190509283621,0.011338458567632428,-4.097726760273189,8.491962136376497e-5,fe0215_le,~minmax_year,12,25774,25774,0.21597066660392938,0.2128554396160287,0.20410436218611339,0.20404235481298316,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07803658079737857,0.009568904816571739,8.155225942077749,1.052523963412623e-12,fe0215_le,~minmax_year,12,25774,25774,0.21597066660392938,0.2128554396160287,0.20410436218611339,0.20404235481298316,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.0317436650037392,0.0019462056667659364,16.31053980871843,6.201633850674815e-30,fe0215_le,~minmax_year,12,25774,25774,0.22135788336776607,0.21826406170532642,0.20957311461623385,0.20951153330772354,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08603124666254519,0.01227605021270436,7.008055944045612,2.870641863900032e-10,fe0215_le,~minmax_year,12,25774,25774,0.22135788336776607,0.21826406170532642,0.20957311461623385,0.20951153330772354,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.03181693448950622,0.0018201701353754425,17.480198071123397,3.616920429457641e-32,fe0215_le,~minmax_year,12,25774,25774,0.21850033906153565,0.21539516336071662,0.20667232130236968,0.20661051399617214,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08558577283137808,0.013457614695327292,6.359653977988751,6.1075027916665e-9,fe0215_le,~minmax_year,12,25774,25774,0.21850033906153565,0.21539516336071662,0.20667232130236968,0.20661051399617214,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.034705818536209396,0.0014665649757530299,23.664698877994937,9.07791413925688e-43,fe0215_le,~minmax_year,12,25774,25774,0.14351012816698017,0.14010698972566626,0.1305471316092831,0.13047939347143178,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.02081368816161588,0.005139857194975874,4.049468180158958,1.0142943802627791e-4,fe0215_le,~minmax_year,12,25774,25774,0.14351012816698017,0.14010698972566626,0.1305471316092831,0.13047939347143178,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03522533889747589,0.0013686954783408696,25.736432577519714,6.6470470059255e-46,fe0215_le,~minmax_year,12,25774,25774,0.14196335803421556,0.13855407372583217,0.1289769510702009,0.12890909060127265,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.012366952041377702,0.01034007880471147,1.1960210627933208,0.23451657441866855,fe0215_le,~minmax_year,12,25774,25774,0.14196335803421556,0.13855407372583217,0.1289769510702009,0.12890909060127265,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.024003348260424263,0.0019299080412863783,12.437560623056866,5.0766052219834525e-22,fe0215_le,~minmax_year,12,25774,25774,0.01852866626126326,0.014667315189760721,0.003674072016611074,0.0036352621876930558,le5_panelsize40-fixed-one,fe0215_le~before1994 | minmax_year
maxmfg,0.03516499757045498,0.0042258514945875784,8.32139927668871,4.603489995964868e-13,fe0215_le,~minmax_year,12,25774,25774,0.022347429549216535,0.018501102437361916,0.007550632386566392,0.007511973561090679,le5_panelsize40-fixed-one,fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,0.03102410219760265,0.0017654008985941748,17.57340342485822,2.418536327378692e-32,fe0215_le,~minmax_year,12,25774,25774,0.21935832281023515,0.21619549081725775,0.20754329065749222,0.20741980213681088,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08635998158582447,0.013473936229673533,6.409409998218237,4.8483650173240865e-9,fe0215_le,~minmax_year,12,25774,25774,0.21935832281023515,0.21619549081725775,0.20754329065749222,0.20741980213681088,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0025336230106482466,0.0020217855061879374,1.2531611305421688,0.21306930478031055,fe0215_le,~minmax_year,12,25774,25774,0.21935832281023515,0.21619549081725775,0.20754329065749222,0.20741980213681088,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.011925494095496765,0.0026578424288554972,4.486907864072305,1.934921883369039e-5,fe0215_le,~minmax_year,12,25774,25774,0.21935832281023515,0.21619549081725775,0.20754329065749222,0.20741980213681088,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.027979662857393055,0.0014701861749972468,19.031373939729402,5.145774944414469e-35,fe0215_le,~minmax_year,12,25774,25774,0.2932386366605704,0.2882678616282921,0.13838717289673308,0.13828617502695195,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06965804141513839,0.010921242294406646,6.378215915126615,5.6039232661679255e-9,fe0215_le,~minmax_year,12,25774,25774,0.2932386366605704,0.2882678616282921,0.13838717289673308,0.13828617502695195,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0038844523465435925,0.0021059784129775,1.8444882068148214,0.06807218011145805,fe0215_le,~minmax_year,12,25774,25774,0.2932386366605704,0.2882678616282921,0.13838717289673308,0.13828617502695195,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.034659735145211416,0.0013424524747645203,25.81822134991489,5.042902230788114e-46,fe0215_le,~minmax_year,12,25774,25774,0.14351581794217871,0.14004570399406957,0.13055290749937776,0.13041742156809866,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.020714135772959802,0.005243910426964661,3.9501315023318946,1.4560568142655446e-4,fe0215_le,~minmax_year,12,25774,25774,0.14351581794217871,0.14004570399406957,0.13055290749937776,0.13041742156809866,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-1.4250944602636154e-4,0.002094559658565764,-0.06803790259378142,0.9458913186062481,fe0215_le,~minmax_year,12,25774,25774,0.14351581794217871,0.14004570399406957,0.13055290749937776,0.13041742156809866,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,9.96698756228924e-4,0.0027742897808646382,0.35926267079363705,0.7201560879238018,fe0215_le,~minmax_year,12,25774,25774,0.14351581794217871,0.14004570399406957,0.13055290749937776,0.13041742156809866,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02952534375341204,0.0011618358766409059,25.412663136875725,1.9963659253483236e-45,fe0215_le,~minmax_year,12,25774,25774,0.25590817846953173,0.2506748518616513,0.09287760872493789,0.09277127624442272,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.015658097065462652,0.0045956556605965294,3.4071519325776,0.00094691338422191575,fe0215_le,~minmax_year,12,25774,25774,0.25590817846953173,0.2506748518616513,0.09287760872493789,0.09277127624442272,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0032862364184269577,0.002008301419262271,1.6363262939056844,0.10491490289767903,fe0215_le,~minmax_year,12,25774,25774,0.25590817846953173,0.2506748518616513,0.09287760872493789,0.09277127624442272,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.035101926632807576,0.0012504718621846535,28.0709448123705,3.207382741959775e-49,fe0215_le,~minmax_year,12,25774,25774,0.14200076123556715,0.13852450891442103,0.12901492036998086,0.12887919477418353,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.012413971534730098,0.010277969390956534,1.2078233610671196,0.22996399788413194,fe0215_le,~minmax_year,12,25774,25774,0.14200076123556715,0.13852450891442103,0.12901492036998086,0.12887919477418353,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-3.837782946459142e-4,0.002144367044402034,-0.17897043122714676,0.8583230256974131,fe0215_le,~minmax_year,12,25774,25774,0.14200076123556715,0.13852450891442103,0.12901492036998086,0.12887919477418353,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0025440848484870812,0.0025827672537481207,0.9850228838061565,0.32699012388967885,fe0215_le,~minmax_year,12,25774,25774,0.14200076123556715,0.13852450891442103,0.12901492036998086,0.12887919477418353,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02979054135931158,0.001095174705182601,27.201633874793092,5.1961439787309505e-48,fe0215_le,~minmax_year,12,25774,25774,0.2550620883489988,0.24982281104281434,0.09184614020026938,0.0917396868114756,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.006795483631673489,0.005905456609732455,1.1507126511562593,0.25259463920514297,fe0215_le,~minmax_year,12,25774,25774,0.2550620883489988,0.24982281104281434,0.09184614020026938,0.0917396868114756,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0032838214147247746,0.002000298954716891,1.641665315567565,0.10380077819237048,fe0215_le,~minmax_year,12,25774,25774,0.2550620883489988,0.24982281104281434,0.09184614020026938,0.0917396868114756,le5_panelsize40-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.00285149656154145,0.0011309526418575918,-2.5213226938113533,0.013271147567297558,fe0215_god2,~minmax_year,12,25774,25774,0.10473275409144378,0.10121055123086564,0.00404057764267729,0.0040017820902327195,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.05226685759145094,0.012605823692573374,-4.146246914610075,7.093557241141776e-5,fe0215_god2,~minmax_year,12,25774,25774,0.17986836133592476,0.17660968706753888,0.08762680994556582,0.08755572793161592,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.04836013988737206,0.013099595471665417,3.6917277325071316,3.629894422165435e-4,fe0215_god2,~minmax_year,12,25774,25774,0.17986836133592476,0.17660968706753888,0.08762680994556582,0.08755572793161592,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0039128531440046025,8.948509581811451e-4,-4.372631116088632,3.0122852819268018e-5,fe0215_god2,~minmax_year,12,25774,25774,0.17754685418250338,0.1742789557417186,0.08504419907257066,0.0849729158501853,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.0513552209318626,0.015887447657544955,3.232439976441023,0.0016627742497588441,fe0215_god2,~minmax_year,12,25774,25774,0.17754685418250338,0.1742789557417186,0.08504419907257066,0.0849729158501853,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.003635795759341278,9.930606747791675e-4,-3.6612020309330955,4.032825101884954e-4,fe0215_god2,~minmax_year,12,25774,25774,0.18695360556671214,0.18372308348996425,0.09550894322320436,0.0954384752977806,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06594261549994275,0.010918851203466596,6.039336398229038,2.6544180414304428e-8,fe0215_god2,~minmax_year,12,25774,25774,0.18695360556671214,0.18372308348996425,0.09550894322320436,0.0954384752977806,le5_panelsize40-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
