variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
cgt_siren0912,-0.0024109625148802942,0.013849126323939651,-0.174087697554805,0.86223632554233,fe0215_mlo,~minmax_year,12,7662,7662,0.09599184054373067,0.086331595040306075,6.137951339357794e-5,-7.05385104173839e-5,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912 | minmax_year
cgt_siren0912,-0.004412741578834621,0.014154564810078029,-0.31175395627089547,0.7560385495444946,fe0215_mlo,~minmax_year,12,7662,7662,0.12677221746197875,0.11732444359100402,0.03410807180453734,0.03385318542686333,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008719000900777606,0.0016589470080063367,-5.255744070605239,1.1955718440060467e-6,fe0215_mlo,~minmax_year,12,7662,7662,0.12677221746197875,0.11732444359100402,0.03410807180453734,0.03385318542686333,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,-0.0023322541627372835,0.014776267521801549,-0.15783784093622927,0.8749822991694414,fe0215_mlo,~minmax_year,12,7662,7662,0.22271506562510013,0.21420165185456475,0.1402320688440003,0.1398917014919988,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.00905950353143343,0.0016297480468176625,-5.558836869983385,3.467084288728732e-7,fe0215_mlo,~minmax_year,12,7662,7662,0.22271506562510013,0.21420165185456475,0.1402320688440003,0.1398917014919988,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06737255908878699,0.008815811320964536,7.642241494957014,4.0465240092997204e-11,fe0215_mlo,~minmax_year,12,7662,7662,0.22271506562510013,0.21420165185456475,0.1402320688440003,0.1398917014919988,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.009090808126930994,0.006599009146697868,-1.3776019891531774,0.1721679788411678,fe0215_mlo,~minmax_year,12,7662,7662,0.340373127861609,0.3266620296532694,0.0011081551500468079,9.750583019655368e-4,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.10946741642917772,0.04272687524967661,-2.562027196922299,0.01228317026259296,fe0215_mlo,~minmax_year,12,7662,7662,0.10147814409357103,0.09187652531673451,0.006129872088170507,0.005998754657047578,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.19052961699723758,0.035460047752121526,-5.373078410077394,7.428741644484242e-7,fe0215_mlo,~minmax_year,12,7662,7662,0.14220922417433812,0.1329284689800243,0.05118320440697233,0.05093282393577747,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010390782746389977,0.0013012140032660614,-7.985452600655233,8.636371173342351e-12,fe0215_mlo,~minmax_year,12,7662,7662,0.14220922417433812,0.1329284689800243,0.05118320440697233,0.05093282393577747,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.09409351198477578,0.02734552503306168,-3.440910784159876,9.241961990543316e-4,fe0215_mlo,~minmax_year,12,7662,7662,0.22630033352030754,0.21782618832133493,0.14419779392701826,0.1438589965374406,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009869521315371601,0.001342553249929791,-7.351307157379217,1.4885759831989418e-10,fe0215_mlo,~minmax_year,12,7662,7662,0.22630033352030754,0.21782618832133493,0.14419779392701826,0.1438589965374406,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06454387879311346,0.007769480142493819,8.307361317535513,2.0182021244399463e-12,fe0215_mlo,~minmax_year,12,7662,7662,0.22630033352030754,0.21782618832133493,0.14419779392701826,0.1438589965374406,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.1219082103096714,0.007820761703249619,-15.58776688708174,5.831361212860276e-26,fe0215_mlo,~minmax_year,12,7662,7662,0.3455706495726114,0.33196758779157576,0.008978910981628063,0.008846862868501004,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_mlo~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.029998597691386956,0.01787191149837213,-1.6785332500174586,0.09714540789108826,fe0215_le,~minmax_year,12,7662,7662,0.09975979786199307,0.09013981681012251,7.608995365437909e-4,6.290737976962779e-4,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.0626110836902067,0.013780503970239713,-4.543453840688351,1.935232143297582e-5,fe0215_le,~minmax_year,12,7662,7662,0.1298786483645964,0.12046448411679278,0.034191902741842695,0.033937038486067994,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008740085193665618,0.0015097297091666117,-5.789172154855617,1.3293506320484693e-7,fe0215_le,~minmax_year,12,7662,7662,0.1298786483645964,0.12046448411679278,0.034191902741842695,0.033937038486067994,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.042190308677133304,0.012084700180098485,-3.4912168318924293,7.856044285782682e-4,fe0215_le,~minmax_year,12,7662,7662,0.2169760663029784,0.2083997946617997,0.13086737374030033,0.13052329906640503,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008932604802808969,0.0014913046320151045,-5.989792166566875,5.7033484828293945e-8,fe0215_le,~minmax_year,12,7662,7662,0.2169760663029784,0.2083997946617997,0.13086737374030033,0.13052329906640503,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06433218490105726,0.008392086725419514,7.66581507150015,3.640123673278675e-11,fe0215_le,~minmax_year,12,7662,7662,0.2169760663029784,0.2083997946617997,0.13086737374030033,0.13052329906640503,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.04680807346326849,0.005042062748214592,-9.28351664799161,2.4372287184155274e-14,fe0215_le,~minmax_year,12,7662,7662,0.34561976261635585,0.3320177217060496,0.0023647398214726723,0.0022318104063921984,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.028578068386048473,0.02276226671172244,1.255501868420289,0.21295139918857597,fe0215_le,~minmax_year,12,7662,7662,0.10153172609012584,0.09193067989135273,0.00272768569490478,0.0025961194265268217,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912 | minmax_year
participation_siren0912,0.0369164710867807,0.02169073714164543,1.7019463582868473,0.09264874103735643,fe0215_le,~minmax_year,12,7662,7662,0.13104251810735845,0.12164094619613042,0.035483762572199096,0.03522923922151222,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008567555447304637,0.0014638555304866247,-5.8527329158339505,1.0178299331404855e-7,fe0215_le,~minmax_year,12,7662,7662,0.13104251810735845,0.12164094619613042,0.035483762572199096,0.03522923922151222,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.04061870080035618,0.019934862203202893,2.0375711849079177,0.044898592042186505,fe0215_le,~minmax_year,12,7662,7662,0.22058755273625108,0.21205083683193715,0.13487601326378407,0.1345335255414023,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008934371265143374,0.0014410693584522394,-6.199820440800443,2.3279894588774914e-8,fe0215_le,~minmax_year,12,7662,7662,0.22058755273625108,0.21205083683193715,0.13487601326378407,0.1345335255414023,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06512921528018198,0.00838613977616035,7.76629259928718,2.3174329656979975e-11,fe0215_le,~minmax_year,12,7662,7662,0.22058755273625108,0.21205083683193715,0.13487601326378407,0.1345335255414023,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.01737339728791595,0.0084140682562712215,2.0648034647172144,0.04218107080488802,fe0215_le,~minmax_year,12,7662,7662,0.34466414335369056,0.3310422388051464,9.078506654791596e-4,7.747271279262558e-4,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,-0.02920072862262354,0.020988006315708057,-1.3913055000735746,0.16798990955757823,fe0215_le,~minmax_year,12,7662,7662,0.10787595040763787,0.09834269869035794,0.009769580719269921,0.00963894346078964,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.010833644560136281,0.021787578023178655,-0.4972395072371485,0.6203840319646232,fe0215_le,~minmax_year,12,7662,7662,0.12800350750473188,0.11856905541545737,0.03211055371787852,0.03185514022103675,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007636222537841092,3.730066593608792e-4,-20.472080983554623,1.5200274983203758e-33,fe0215_le,~minmax_year,12,7662,7662,0.12800350750473188,0.11856905541545737,0.03211055371787852,0.03185514022103675,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,-0.00909221462805166,0.022860892053631104,-0.3977191531599705,0.6918965007790333,fe0215_le,~minmax_year,12,7662,7662,0.21638757163706246,0.2078048543562333,0.1302141626537472,0.12986982938480574,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008080807960730331,3.201893539829775e-4,-25.23759100735104,7.558774895060137e-40,fe0215_le,~minmax_year,12,7662,7662,0.21638757163706246,0.2078048543562333,0.1302141626537472,0.12986982938480574,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0647006052289646,0.008713948510399071,7.424946928680156,1.0712474690769866e-10,fe0215_le,~minmax_year,12,7662,7662,0.21638757163706246,0.2078048543562333,0.1302141626537472,0.12986982938480574,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,-0.009695338093757885,0.004213535086452028,-2.3009985427513704,0.023995118653039597,fe0215_le,~minmax_year,12,7662,7662,0.3447980123638138,0.3311788904356,0.0011119406381198127,9.78844294434067e-4,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,-0.0031054093316197477,0.014095665989720058,-0.2203095145617466,0.8261913569857424,fe0215_le,~minmax_year,12,7662,7662,0.09916623021970239,0.0895399062946095,1.0205760131554165e-4,-2.985505599295557e-5,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912 | minmax_year
cgt_siren0912,-0.0050173436231447915,0.014410200223817112,-0.3481800075790862,0.7286195488284903,fe0215_le,~minmax_year,12,7662,7662,0.12721040553161767,0.11776737257919545,0.031230234775991073,0.030974588974374995,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008327670675655945,0.0016845503767769644,-4.943556922048959,4.146234407159689e-6,fe0215_le,~minmax_year,12,7662,7662,0.12721040553161767,0.11776737257919545,0.031230234775991073,0.030974588974374995,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,-0.003017515727048773,0.015020046155745505,-0.20089923131790813,0.8412872613231753,fe0215_le,~minmax_year,12,7662,7662,0.2157469901559559,0.20715725674119534,0.12950313679483272,0.12915852204297007,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008654972179241554,0.001655180102029854,-5.22902140294425,1.3315948300725117e-6,fe0215_le,~minmax_year,12,7662,7662,0.2157469901559559,0.20715725674119534,0.12950313679483272,0.12915852204297007,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06476055661508022,0.008718859983559856,7.42764039532596,1.05842378817587e-10,fe0215_le,~minmax_year,12,7662,7662,0.2157469901559559,0.20715725674119534,0.12950313679483272,0.12915852204297007,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.009311502621929198,0.006609175086775147,-1.4088751621305002,0.162747113051412,fe0215_le,~minmax_year,12,7662,7662,0.3448354344486295,0.33121709038120595,0.0011689924700498677,0.001035903728207166,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.09522739819613467,0.043020669699124,-2.2135266341070863,0.029709335100880217,fe0215_le,~minmax_year,12,7662,7662,0.1032627945236475,0.09368024654955986,0.00464911873049334,0.0045178059493232725,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.17191908019779661,0.03525709125136698,-4.876156089340779,5.398430102642538e-6,fe0215_le,~minmax_year,12,7662,7662,0.13967447926846643,0.13036629973290947,0.045064975547776664,0.04481298055517813,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009830557282557727,0.0013231470638621822,-7.429678492323412,1.0488220089250729e-10,fe0215_le,~minmax_year,12,7662,7662,0.13967447926846643,0.13036629973290947,0.045064975547776664,0.04481298055517813,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.07867065869893515,0.02770281437628411,-2.839807451703669,0.0057216278939916,fe0215_le,~minmax_year,12,7662,7662,0.21819964057685326,0.2096367704485712,0.13222550377478803,0.13188196676123887,panelpanSIZE1-elec-exp(ln_emp_mean_0215),fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
