distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
4,7.2007415187775345,7.339845924344782,-0.026356584324152423,0.020871030589769114,-1.262830994894536,0.20665862439669347,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.228700889419668,7.321832330646669,0.014367969470527736,0.02149774120421384,0.6683478665987208,0.5039161238032861,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.242231400522228,7.36856861408275,-0.011469971995641776,0.01969760175778336,-0.5823029695028484,0.5603665050161977,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-5,7.173573875130869,7.1693660211951835,0.14518324129917787,0.025573345480348824,5.6771313479787056,1.3809166951416354e-8,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.182003600757343,7.190664348553638,0.14177519684811762,0.023878050080325213,5.937469616287307,2.92272963127993e-9,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.205586048162856,7.200327901145179,0.15779463659588575,0.022049926206723285,7.156243296078346,8.460186277242866e-13,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.329302712408815,7.361774150397727,0.1266035119388919,0.01363709088769744,9.283762422754398,1.73028621902709e-20,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.85633460134378,7.5159718679345175,-0.5438389821950714,0.02114039380657428,-25.725111233545107,1.5072768105317054e-144,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
1,7.047611632279499,7.340401909676601,-0.16819219482255046,0.022942119867137706,-7.3311531713976,2.3328055979455653e-13,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.164014659815875,7.357148327053788,-0.059955057559658485,0.021980446087967773,-2.7276542668748767,0.006381931118145022,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.197082744704352,7.352915039654691,-0.02840665763311334,0.022340208979583633,-1.2715484290712653,0.20354234880780675,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.224113940446986,7.35549992109076,-0.002048371584354559,0.021575055723616732,-0.09494165904342704,0.9243617289415541,an_cl:2011,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
