variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
wage_agreement_fail_07_alt,0.011200243155221369,0.0014004545791619339,7.997576873877529,5.350450609124306e-12,fe0215_mlo_le,~minmax_year,12,8360,8360,0.020119946849586623,0.00969443062697306,0.006294736167934301,0.0060544495607932625,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006627330792506064,9.251614501337056e-4,7.163431627580541,2.516758155839721e-10,fe0215_mlo_le,~minmax_year,12,8360,8360,0.020119946849586623,0.00969443062697306,0.006294736167934301,0.0060544495607932625,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.008059384967046697,0.0018466476547361072,4.364332820273943,3.532319875286057e-5,fe0215_mlo_le,~minmax_year,12,8360,8360,0.2837346565087743,0.269757042780442,6.766794411955379e-4,5.547958797174068e-4,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03438155507475529,0.0019990576486604576,17.198881231761337,1.4185285332945927e-29,fe0215_mlo_le,~minmax_year,12,8360,8360,0.03148234960931018,0.02129605420505598,0.017817452030774894,0.01769871622952135,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.03173869344018648,0.002340976260412605,13.557887782506787,4.591882221549886e-23,fe0215_mlo_le,~minmax_year,12,8360,8360,0.032141703357765006,0.021844093624417527,0.018486108657124634,0.018248770030273476,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0027886319468869887,0.0010438294848784985,2.6715397364077953,0.009029829588342584,fe0215_mlo_le,~minmax_year,12,8360,8360,0.032141703357765006,0.021844093624417527,0.018486108657124634,0.018248770030273476,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.026837947695877173,0.0012191716265373652,22.013264672260352,4.263133804377494e-37,fe0215_mlo_le,~minmax_year,12,8360,8360,0.29290151293787126,0.27910278651636367,0.013466148440435477,0.013345824760528258,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.023822789928201533,0.003096240722586987,7.694101351492139,2.1893910826994914e-11,fe0215_mlo_le,~minmax_year,12,8360,8360,0.023327589646477076,0.013055527303542314,0.009547635868785598,0.009427900331535732,panelpanSIZE1-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.020187131053309177,0.003607229316194346,5.596298234404114,2.5599266895723585e-7,fe0215_mlo_le,~minmax_year,12,8360,8360,0.025285761296984677,0.014915207191572355,0.011533435528999103,0.011294415685093595,panelpanSIZE1-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.004710368870178963,0.0011654780657475415,4.041576592998957,1.1519286931446681e-4,fe0215_mlo_le,~minmax_year,12,8360,8360,0.025285761296984677,0.014915207191572355,0.011533435528999103,0.011294415685093595,panelpanSIZE1-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.015585497891264542,0.001366653046544177,11.404136500244315,6.8812485531115425e-19,fe0215_mlo_le,~minmax_year,12,8360,8360,0.28691688633172685,0.27300137246577694,0.005116481676989748,0.0049951396208459675,panelpanSIZE1-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.03613437794168897,0.001775386635912325,20.352962679095786,1.2360006978927333e-34,fe0215_mlo,~minmax_year,12,8360,8360,0.03626174573816554,0.02612571719358381,0.021603422151834084,0.021485144035556458,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.03297642563372816,0.002078042058244212,15.868988552421666,2.787744374957956e-27,fe0215_mlo,~minmax_year,12,8360,8360,0.03713898254033854,0.026894541779070247,0.022494001602647695,0.022257632119296877,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003308241901973056,0.0010436256627569475,3.169950701704353,0.002112632113829167,fe0215_mlo,~minmax_year,12,8360,8360,0.03713898254033854,0.026894541779070247,0.022494001602647695,0.022257632119296877,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.027576713076917433,9.079579553943733e-4,30.372235755056998,9.510422530180483e-48,fe0215_mlo,~minmax_year,12,8360,8360,0.3041588661639202,0.29057982220566037,0.01574750549248405,0.015627460060784193,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.019851826744672993,0.0013904477552694123,14.277290656509791,2.081437958699919e-24,fe0215_mlo,~minmax_year,12,8360,8360,0.01791453950281474,0.00758554590232452,0.002977157484680415,0.002856627643950782,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.013438473111186575,0.0014509451911813354,9.26187508174943,1.4413176905917897e-14,fe0215_mlo,~minmax_year,12,8360,8360,0.023460048943838907,0.013070070018323054,0.008607013345988235,0.00836728586765334,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007848116662464885,9.171853457692011e-4,8.556740138366505,3.929073172913209e-13,fe0215_mlo,~minmax_year,12,8360,8360,0.023460048943838907,0.013070070018323054,0.008607013345988235,0.00836728586765334,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.010296690275205262,0.001963084922446111,5.245157841859955,1.1056166412941394e-6,fe0215_mlo,~minmax_year,12,8360,8360,0.2937921696570983,0.28001082402289124,0.0010840336158052244,9.621997377244895e-4,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03714072893436819,0.0018017898282803961,20.61324153983864,4.980115314397255e-35,fe0215_mlo,~minmax_year,12,8360,8360,0.03482989054906371,0.02467880259908406,0.020149788646267375,0.02003133480060082,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.0334360115947344,0.0021129007317132555,15.82469592294696,3.336688594535781e-27,fe0215_mlo,~minmax_year,12,8360,8360,0.036084139398920745,0.025828475545348617,0.02142311444509659,0.021186486011882888,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003909055620755,0.0010158138024954633,3.848200931265116,2.279689936888462e-4,fe0215_mlo,~minmax_year,12,8360,8360,0.036084139398920745,0.025828475545348617,0.02142311444509659,0.021186486011882888,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.02867669287196241,9.628954519832538e-4,29.78173052214306,4.452044191064213e-47,fe0215_mlo,~minmax_year,12,8360,8360,0.30369358346411723,0.29010545971173995,0.015089373002661888,0.014969247301113264,panelpanSIZE1-acco_alt,fe0215_mlo~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.026100779567605117,0.0031410194720633373,8.309652264097396,1.2480808244009925e-12,fe0215_mlo,~minmax_year,12,8360,8360,0.02592247688222904,0.01567770602738794,0.011106894467718731,0.01098734742884877,panelpanSIZE1-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.021549486514732617,0.0036468890338619974,5.909005268501974,6.734646909541606e-8,fe0215_mlo,~minmax_year,12,8360,8360,0.028893171659185812,0.01856099889966567,0.014122773095294971,0.013884379375816103,panelpanSIZE1-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005896666836199566,0.0011695941355609994,5.041635091108945,2.531111410381608e-6,fe0215_mlo,~minmax_year,12,8360,8360,0.028893171659185812,0.01856099889966567,0.014122773095294971,0.013884379375816103,panelpanSIZE1-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.016801167660561618,0.0011958702933626529,14.049322701476783,5.510166633985712e-24,fe0215_mlo,~minmax_year,12,8360,8360,0.29715132618278006,0.28343553306035596,0.005835489126370552,0.005714234764756521,panelpanSIZE1-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.0340227988931281,0.0018573022630644109,18.318396294307533,1.977126917810443e-31,fe0215_le,~minmax_year,12,8360,8360,0.03295603231203814,0.022785236230213668,0.01962023372407773,0.01950171586064986,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.03185217180981395,0.0022176412678054968,14.363085803022502,1.4453291980812124e-24,fe0215_le,~minmax_year,12,8360,8360,0.03338120618133722,0.023096784242509716,0.020051270856346615,0.019814310699378,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.002273929043347199,0.0010749898333610878,2.1153028361556507,0.0372967203277909,fe0215_le,~minmax_year,12,8360,8360,0.03338120618133722,0.023096784242509716,0.020051270856346615,0.019814310699378,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.02584269784717402,9.134924418288918e-4,28.289996352279253,2.466156947659458e-45,fe0215_le,~minmax_year,12,8360,8360,0.29654844577226047,0.28282088769488056,0.014057683958451417,0.01393743242582035,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.016832476883924113,0.0013418521213302884,12.544211553831055,3.984547767313548e-21,fe0215_le,~minmax_year,12,8360,8360,0.01576556188835898,0.005413966613248555,0.002192702051000972,0.002072077377651249,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.011303100866994192,0.001408910091867531,8.022584927340372,4.762424033127021e-12,fe0215_le,~minmax_year,12,8360,8360,0.019994328763707214,0.009567476016905885,0.0064797847684510135,0.006239542907676809,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006766380045678384,9.36513762027612e-4,7.2250727325445165,1.898518189135299e-10,fe0215_le,~minmax_year,12,8360,8360,0.019994328763707214,0.009567476016905885,0.0064797847684510135,0.006239542907676809,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.00796907440726863,0.002025593237858066,3.9341928371045563,1.6870065559683654e-4,fe0215_le,~minmax_year,12,8360,8360,0.2869894799485624,0.2730753827161889,6.600464857112742e-4,5.381608955765671e-4,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03526405708213069,0.0019641255824888334,17.954074523812267,7.808407710696593e-31,fe0215_le,~minmax_year,12,8360,8360,0.0319582953443075,0.02177700565559315,0.018608737692964228,0.01849009755003539,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.03260039334728801,0.002332650274082969,13.975688387366233,7.556564373669683e-24,fe0215_le,~minmax_year,12,8360,8360,0.032623450210206295,0.022330966063004998,0.019283065224861562,0.019045919309065407,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0028105814128095733,0.001051194380220981,2.6737028523865733,0.008976320789104727,fe0215_le,~minmax_year,12,8360,8360,0.032623450210206295,0.022330966063004998,0.019283065224861562,0.019045919309065407,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.027149216303760815,0.00107818676048333,25.180439325363587,1.8927915318337506e-41,fe0215_le,~minmax_year,12,8360,8360,0.2963274794588284,0.28259560931776395,0.013747982405411863,0.013627693099692362,panelpanSIZE1-acco_alt,fe0215_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.02434391925311,0.0030404801833605983,8.006603491887594,5.130292296640991e-12,fe0215_le,~minmax_year,12,8360,8360,0.02336609090957753,0.013094433500140168,0.009898044428773844,0.0097783512523266225,panelpanSIZE1-acco_alt,fe0215_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.02064162392079906,0.003584202408169528,5.759056428774861,1.2821411801860118e-7,fe0215_le,~minmax_year,12,8360,8360,0.025382696526682014,0.015013173771797228,0.011942459584264986,0.011703538645946643,panelpanSIZE1-acco_alt,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0047967032336174945,0.0011888388156425268,4.0347801320947285,1.1802942323776564e-4,fe0215_le,~minmax_year,12,8360,8360,0.025382696526682014,0.015013173771797228,0.011942459584264986,0.011703538645946643,panelpanSIZE1-acco_alt,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.015605721698414279,0.0012368289860196673,12.617525846185275,2.8740421164373206e-21,fe0215_le,~minmax_year,12,8360,8360,0.29016995433834825,0.276317922711825,0.005117729843051699,0.004996387939141811,panelpanSIZE1-acco_alt,fe0215_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.024494319289552216,0.0048060625952863105,-5.096546040323268,2.100136661642888e-6,fe0215_god2,~minmax_year,12,7562,7562,0.01732865684543783,0.00615596233391591,8.637731518857938e-4,7.301273216493431e-4,panelpanSIZE1-elec,fe0215_god2~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.0206899910244718,0.005055111797317019,-4.092884955670601,9.744959076896959e-5,fe0215_god2,~minmax_year,12,7562,7562,0.025338334176001398,0.014124835412006265,0.009007654462843462,0.008742506009188022,panelpanSIZE1-elec,fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008397854017957798,8.042782068469716e-4,10.44147901368617,7.633995110540403e-17,fe0215_god2,~minmax_year,12,7562,7562,0.025338334176001398,0.014124835412006265,0.009007654462843462,0.008742506009188022,panelpanSIZE1-elec,fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.03238259982711194,0.005591974527429093,-5.7909061760336416,1.1796620185311512e-7,fe0215_god2,~minmax_year,12,7562,7562,0.2469347373388584,0.23075838273697757,0.0019165157201750382,0.0017816760168137824,panelpanSIZE1-elec,fe0215_god2~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.061228634619775804,0.00500532570320071,12.232697380836273,2.3621195453388362e-20,fe0215_god2,~minmax_year,12,7562,7562,0.02961664004121356,0.01858365641407389,0.013357644323896967,0.01322566969098149,panelpanSIZE1-elec,fe0215_god2~participation_siren0912 | minmax_year
participation_siren0912,0.06821834316607667,0.0048935818656294485,13.94037027258395,1.4531552061009138e-23,fe0215_god2,~minmax_year,12,7562,7562,0.040795976793000066,0.029760318465802515,0.02472429342652338,0.02446335009366085,panelpanSIZE1-elec,fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.009984223148749579,8.416197634199353e-4,11.863104435877943,1.2214639024765398e-19,fe0215_god2,~minmax_year,12,7562,7562,0.040795976793000066,0.029760318465802515,0.02472429342652338,0.02446335009366085,panelpanSIZE1-elec,fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.02632155582151491,0.0030383571979659746,8.663088013198664,2.828375162670477e-13,fe0215_god2,~minmax_year,12,7562,7562,0.24741550623024233,0.2312494788715027,0.0025537081575877085,0.002418954538046747,panelpanSIZE1-elec,fe0215_god2~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.002974499245382858,0.001765935623011076,1.6843758099805894,0.09582150789100044,fe0215_god2,~minmax_year,12,7562,7562,0.01660617312855961,0.005425264182054468,1.2918405465656146e-4,-4.560035223866166e-6,panelpanSIZE1-elec,fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.001106745186415856,0.001910509754665489,-0.5792931356216162,0.5639417382641154,fe0215_god2,~minmax_year,12,7562,7562,0.024750828706388672,0.01353057068214103,0.00841030520436481,0.008144996924820846,panelpanSIZE1-elec,fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008580797893872966,8.263051237084768e-4,10.38453913411809,9.911774754571903e-17,fe0215_god2,~minmax_year,12,7562,7562,0.024750828706388672,0.01353057068214103,0.00841030520436481,0.008144996924820846,panelpanSIZE1-elec,fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.006281280278506824,0.0016691931935578614,3.763063678158407,3.0989935087178197e-4,fe0215_god2,~minmax_year,12,7562,7562,0.24602720382949517,0.22983135478989636,7.137060142472507e-4,5.787038129522193e-4,panelpanSIZE1-elec,fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,9.664240767344772e-4,0.0017536650915307122,0.5510881646682718,0.5830361026338249,fe0215_god2,~minmax_year,12,7562,7562,0.016494072258001036,0.005311888756386551,1.5204908305643805e-5,-1.1855442758146317e-4,panelpanSIZE1-elec,fe0215_god2~cgt_siren0912 | minmax_year
cgt_siren0912,0.001645583000597545,0.0017577772641680213,0.9361726506210221,0.35186801863738404,fe0215_god2,~minmax_year,12,7562,7562,0.024777060381702465,0.013557104153318122,0.008436976397413809,0.008171675253974997,panelpanSIZE1-elec,fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008532827929538071,7.944706917307002e-4,10.740267725861463,1.946441833166957e-17,fe0215_god2,~minmax_year,12,7562,7562,0.024777060381702465,0.013557104153318122,0.008436976397413809,0.008171675253974997,panelpanSIZE1-elec,fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,-0.0014826321942714364,0.0011441366241409336,-1.2958524034528303,0.1985757813454802,fe0215_god2,~minmax_year,12,7562,7562,0.24552264101539278,0.22931595362299173,4.497803473890727e-5,-9.011451078455579e-5,panelpanSIZE1-elec,fe0215_god2~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.10090009042427084,0.04007111555190301,-2.518025491293791,0.013699172781871423,fe0215_god2,~minmax_year,12,7562,7562,0.032107119372356996,0.02110245178897696,0.01588985220733219,0.015758216286011595,panelpanSIZE1-elec,fe0215_god2~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.08867141111730753,0.0393350082282429,-2.254261918614285,0.02678248189094936,fe0215_god2,~minmax_year,12,7562,7562,0.03615556373676909,0.025066517379760622,0.020006129185429655,0.01974392346748588,panelpanSIZE1-elec,fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006129514829910555,0.0014300609097473234,4.2861914399111685,4.820391449699204e-5,fe0215_god2,~minmax_year,12,7562,7562,0.03615556373676909,0.025066517379760622,0.020006129185429655,0.01974392346748588,panelpanSIZE1-elec,fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.07427478043611235,0.027841257740517655,-2.6677954397160564,0.00915994318140851,fe0215_god2,~minmax_year,12,7562,7562,0.25366090258500296,0.23762903059243545,0.010831114198653347,0.010697478845262176,panelpanSIZE1-elec,fe0215_god2~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.01832547235690162,0.004315035195380951,-4.246888270232002,5.5703053404382186e-5,fe0215_mlo_le,~minmax_year,12,7562,7562,0.017922644012695943,0.0067567029668264,5.053169836092275e-4,3.716232057846547e-4,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.015365843977850943,0.00453763743119755,-3.386309331857673,0.0010795323323605154,fe0215_mlo_le,~minmax_year,12,7562,7562,0.022984381649664543,0.011743800622490141,0.005656825491702211,0.005390780495178271,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006533223566118119,8.337460295680926e-4,7.835987620237952,1.2904082957128315e-11,fe0215_mlo_le,~minmax_year,12,7562,7562,0.022984381649664543,0.011743800622490141,0.005656825491702211,0.005390780495178271,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.02637028518320205,0.004675685273084249,-5.639876005984309,2.2352525858459508e-7,fe0215_mlo_le,~minmax_year,12,7562,7562,0.23849137785278163,0.22213365414008135,0.0013131220349797967,0.0011782008139631373,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.052281837167804844,0.004551706047194081,11.486206847657531,6.617091182590941e-19,fe0215_mlo_le,~minmax_year,12,7562,7562,0.02742779542012841,0.01636992525034653,0.010179044042964436,0.01004664423612156,panelpanSIZE1-elec,fe0215_mlo_le~participation_siren0912 | minmax_year
participation_siren0912,0.05778783646332965,0.004512530193085951,12.806083059980748,1.9003543441593368e-21,fe0215_mlo_le,~minmax_year,12,7562,7562,0.034671094520398626,0.023564969320232,0.017550804418132948,0.017287941757107683,panelpanSIZE1-elec,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007864866647761856,8.653854665302169e-4,9.088281409781725,3.940832200256944e-14,fe0215_mlo_le,~minmax_year,12,7562,7562,0.034671094520398626,0.023564969320232,0.017550804418132948,0.017287941757107683,panelpanSIZE1-elec,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.022221788770159727,0.0026516528856841623,8.380353586297629,1.0473258761660902e-12,fe0215_mlo_le,~minmax_year,12,7562,7562,0.2389240729533919,0.22257564382607353,0.001880583658619539,0.0017457391008862677,panelpanSIZE1-elec,fe0215_mlo_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,8.31042165526282e-4,0.0017180586846075655,0.48370999953130617,0.6298502977159162,fe0215_mlo_le,~minmax_year,12,7562,7562,0.01743648839367329,0.006265019896276591,1.0539303043288761e-5,-1.2322065692149664e-4,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.0023855561875834744,0.001902280885065123,-1.2540504435031459,0.21330234554203753,fe0215_mlo_le,~minmax_year,12,7562,7562,0.022719084338824302,0.011475451061652264,0.005386823083045833,0.005120705845074847,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006762883437891751,8.636895644760293e-4,7.830224789151597,1.3250474702688502e-11,fe0215_mlo_le,~minmax_year,12,7562,7562,0.022719084338824302,0.011475451061652264,0.005386823083045833,0.005120705845074847,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.004243298386377013,0.0017190720469480174,2.4683656475657445,0.015601021409346936,fe0215_mlo_le,~minmax_year,12,7562,7562,0.23774671254017732,0.22137299290952184,3.3652445677168075e-4,2.0147129876801895e-4,panelpanSIZE1-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.0011656411849552952,0.0016886691778772028,0.6902720794730219,0.49192595444783804,fe0215_mlo_le,~minmax_year,12,7562,7562,0.01744884854214701,0.0062775205761334,2.3118661080068215e-5,-1.1063961625246144e-4,panelpanSIZE1-elec,fe0215_mlo_le~cgt_siren0912 | minmax_year
cgt_siren0912,0.0016940432592749011,0.0016938834953679227,1.0000943181201158,0.3201371495864643,fe0215_mlo_le,~minmax_year,12,7562,7562,0.02268412300888112,0.011440087501023433,0.005351241707325927,0.0050851149492543435,panelpanSIZE1-elec,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006638746572207657,8.231925144272968e-4,8.064634281600943,4.50285967491845e-12,fe0215_mlo_le,~minmax_year,12,7562,7562,0.02268412300888112,0.011440087501023433,0.005351241707325927,0.0050851149492543435,panelpanSIZE1-elec,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,-0.0011597024868020306,0.0010375819274217608,-1.1176972691532143,0.26688282518156414,fe0215_mlo_le,~minmax_year,12,7562,7562,0.2375117892874553,0.22113302334537277,2.8432384011067846e-5,-1.066623968071223e-4,panelpanSIZE1-elec,fe0215_mlo_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.08985604317489268,0.035250874888617674,-2.5490443417024733,0.012619651071644644,fe0215_mlo_le,~minmax_year,12,7562,7562,0.030367528700710023,0.019343082464696182,0.013170914047414106,0.013038914437201066,panelpanSIZE1-elec,fe0215_mlo_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.08099534325568292,0.035309419716150495,-2.293873530259001,0.024294397335934352,fe0215_mlo_le,~minmax_year,12,7562,7562,0.03258690698801381,0.021456803175434414,0.015429653426993983,0.015166223233930909,panelpanSIZE1-elec,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.004441345642882065,0.0013958397551036082,3.181844926427389,0.002051564194920349,fe0215_mlo_le,~minmax_year,12,7562,7562,0.03258690698801381,0.021456803175434414,0.015429653426993983,0.015166223233930909,panelpanSIZE1-elec,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.06407518255815586,0.02406733812806884,-2.662329428256437,0.009298026565899793,fe0215_mlo_le,~minmax_year,12,7562,7562,0.24384052338042095,0.22759770295587167,0.008328303861438346,0.008194330381819603,panelpanSIZE1-elec,fe0215_mlo_le~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.022670677214381024,0.004527835626497982,-5.006956763559784,3.0088768379503424e-6,fe0215_mlo,~minmax_year,12,7562,7562,0.018345826935480924,0.007184697359439718,7.536780756109973e-4,6.200175189062795e-4,panelpanSIZE1-elec,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year
