an,annai,tenure,n_individuals,n_eqtp
2005,1964,4,10938,9696.023076923077
2011,1962,1,10959,3114.543956043956
1999,1950,6,10973,10824.47032967033
1998,1960,1,11013,4345.101648351649
2016,1982,2,11015,6513.820330206902
2015,1982,2,11017,6593.911538461539
2017,1982,10,11034,10139.064835164836
2011,1972,10,11038,10443.864835164835
2013,1964,1,11111,3057.470879120879
2015,1966,1,11201,3064.9175824175823
2012,1972,10,11225,10600.33021978022
2003,1954,1,11235,4992.119230769231
2009,1982,3,11244,8307.253846153846
1998,1966,5,11250,10780.873076923077
1998,1960,5,11274,11111.32142857143
1999,1960,1,11285,4433.54010989011
2013,1980,2,11312,6899.681868131868
2018,1982,10,11318,10221.325274725275
2015,1976,10,11321,10675.84010989011
2006,1956,1,11322,4500.93021978022
1998,1956,5,11352,11278.787912087912
2004,1954,1,11355,5254.713186813186
2018,1964,1,11411,3151.6774725274727
2004,1960,3,11432,9829.780769230769
2017,1964,1,11460,3156.480769230769
2014,1966,1,11465,3379.9774725274724
2003,1950,2,11481,9413.196703296704
2000,1958,1,11501,4340.431318681319
2005,1956,1,11530,4837.747802197802
2003,1956,1,11567,4906.518131868132
1998,1962,5,11570,11287.147802197802
2001,1960,1,11575,4312.74010989011
2019,1982,10,11602,10600.212637362638
1995,1950,1,11641,7157.036813186814
1999,1972,2,11661,7738.578021978022
2019,1966,1,11688,3189.928021978022
1997,1972,2,11690,7228.706043956044
2011,1970,10,11693,11108.896703296703
2007,1970,2,11698,7544.282417582418
2003,1952,2,11705,9566.6489010989
1998,1948,5,11725,11680.817032967034
2001,1972,2,11757,7486.260989010989
2016,1978,10,11764,11041.515289105426
2002,1976,2,11793,7126.578571428571
1998,1954,5,11797,11677.908241758241
2004,1962,3,11810,10168.134615384615
1998,1972,2,11820,7712.292857142857
2010,1980,2,11829,6897.297802197802
2004,1978,3,11845,9084.34120879121
2012,1970,10,11850,11275.291758241758
2019,1980,2,11855,7232.047802197802
2004,1956,1,11867,5412.257692307692
2015,1984,2,11876,6982.952197802198
2004,1976,3,11878,9518.356593406594
2016,1980,10,11883,11092.861371587396
1998,1958,5,11884,11810.965384615385
2008,1982,3,11892,8457.897802197802
2016,1984,2,11892,6910.160257125687
2007,1958,1,11900,3935.4802197802196
2009,1978,2,11910,7536.993406593407
2013,1966,1,11933,3412.5516483516485
2018,1980,2,11947,7098.027472527472
2014,1984,2,11963,6910.82032967033
1996,1968,2,11969,9284.542857142857
2017,1980,2,11988,7315.294505494506
2014,1954,10,12003,10000.802197802197
2008,1960,1,12015,4039.267032967033
2009,1984,3,12018,8411.484065934066
1997,1946,4,12050,11872.435714285713
2004,1978,2,12062,7251.987912087912
2008,1972,2,12074,7710.884615384615
2013,1982,2,12089,7293.381868131868
1998,1952,5,12122,12097.670879120878
1998,1964,5,12129,11757.561538461538
2018,1982,2,12178,7194.531868131869
1995,1952,1,12194,7242.196703296703
2016,1964,1,12223,3998.0657537774723
2012,1980,2,12232,7477.62967032967
1997,1962,1,12246,4789.289560439561
1998,1962,1,12264,4861.321978021978
2000,1974,2,12268,7764.19945054945
2019,1982,2,12312,7527.7406593406595
2013,1972,10,12322,11683.621428571429
2012,1954,10,12331,11146.763186813187
2017,1982,2,12350,7596.251098901099
1998,1950,5,12390,12360.036813186813
2006,1972,2,12390,8282.564285714287
2014,1974,10,12407,11746.336263736264
2008,1976,2,12428,7759.226373626374
1997,1968,4,12432,11655.835164835165
2013,1954,10,12433,10946.045604395604
2012,1964,1,12434,3951.197802197802
2003,1954,2,12437,10120.326923076924
2000,1960,1,12453,4591.923076923077
1995,1956,1,12462,7330.586263736263
2006,1974,2,12468,8158.489010989011
2016,1976,10,12496,11783.656163075206
1996,1964,1,12498,4626.058791208791
2017,1978,10,12504,11642.117582417583
2006,1976,2,12558,8090.936813186813
2018,1966,1,12587,3448.4664835164835
1995,1954,1,12615,7619.079120879121
2005,1978,2,12618,7823.153296703296
2009,1964,1,12651,3678.382967032967
2018,1978,10,12698,11612.482417582418
2012,1956,10,12719,11804.032417582417
2011,1954,10,12734,11739.897252747252
2002,1946,1,12780,8391.084065934067
2008,1974,2,12790,8132.525274725274
2017,1980,10,12795,11884.837912087913
2007,1972,2,12815,8305.202747252748
2001,1962,1,12827,4659.6373626373625
2017,1966,1,12831,3515.1148351648353
2013,1970,10,12841,12284.187912087913
2009,1966,1,12858,3877.8895604395602
2003,1956,2,12867,10380.632417582417
2019,1978,10,12895,11767.365384615385
1999,1962,1,12906,4886.236263736264
2015,1968,1,12922,3480.895054945055
1997,1956,4,12928,12781.812637362638
2007,1974,2,12943,8220.660989010988
2011,1980,2,12995,7398.657692307693
2012,1966,1,13004,4077.2774725274726
2011,1956,10,13009,12119.557142857142
2011,1968,10,13026,12410.135164835165
2018,1984,2,13026,7836.275274725274
2001,1974,2,13035,8095.334615384615
2014,1968,1,13051,3725.246153846154
2010,1964,1,13062,3649.103846153846
2013,1968,1,13067,3613.1653846153845
2007,1976,2,13085,8261.208791208792
2010,1982,2,13101,7620.86043956044
2018,1980,10,13116,11982.057142857142
2012,1968,10,13122,12547.22032967033
1996,1970,3,13137,11142.154945054945
2017,1976,10,13199,12394.19065934066
2006,1958,1,13224,4996.29010989011
2011,1964,1,13229,3662.936813186813
1997,1960,4,13232,12827.746153846154
2019,1984,2,13233,8073.476923076923
2016,1966,1,13241,4192.808928571429
2012,1982,2,13266,8011
2008,1962,1,13277,4372.210439560439
2004,1964,3,13282,11352.189560439561
2019,1968,1,13307,3652.6115384615387
1997,1954,4,13318,13171.228021978022
2017,1984,2,13318,8090.855494505495
1997,1948,4,13322,13183.573076923078
2007,1960,1,13353,4435.0192307692305
2004,1974,3,13385,10872.363736263736
2019,1980,10,13387,12297.117582417583
2013,1956,10,13394,12367.8989010989
2004,1970,3,13402,11264.434065934065
2004,1966,3,13414,11408.723626373627
2018,1976,10,13445,12364.752747252747
2004,1968,3,13491,11438.712637362638
2013,1984,2,13495,7972.063736263736
1996,1970,2,13506,9868.983516483517
2011,1966,10,13522,12901.63901098901
2011,1966,1,13566,3886.4494505494504
2010,1966,1,13582,3784.1137362637364
1997,1958,4,13603,13435.425274725274
1997,1962,4,13603,13111.087362637363
1997,1964,1,13604,5237.606593406594
2003,1958,2,13612,10871.675274725274
2003,1958,1,13632,5680.1461538461535
2012,1966,10,13632,13018.472527472528
1996,1966,1,13634,5024.428571428572
2019,1976,10,13634,12556.974175824176
2015,1986,2,13636,7955.116483516484
2012,1958,10,13637,12831.432417582417
2005,1958,1,13651,5664.285714285715
2012,1960,10,13674,12944.602197802198
1997,1966,4,13681,12922.513736263736
2015,1974,10,13682,12916.584615384616
1997,1952,4,13684,13545.38901098901
1996,1946,3,13687,13358.722527472528
2016,1986,2,13701,8064.343597613324
2016,1956,10,13729,11524.943812779018
1999,1974,2,13733,8203.469230769231
2011,1960,10,13798,13056.228571428572
2015,1970,1,13840,3797.3054945054946
2011,1958,10,13896,13077.504395604396
1997,1950,4,13923,13832.556593406593
2000,1962,1,13963,5015.932967032967
2014,1970,1,13976,3950.0450549450547
2014,1956,10,13981,12640.262087912088
2014,1972,10,13992,13298.552747252746
2015,1956,10,13992,12354.302197802197
2004,1972,3,14003,11597.53901098901
2011,1962,10,14050,13380.292307692307
2012,1962,10,14054,13371.634615384615
2004,1958,1,14069,6101.192307692308
2009,1968,1,14095,4005.6703296703295
2011,1982,2,14102,7966.939010989011
2013,1970,1,14177,3844.1164835164836
2014,1986,2,14177,8154.692307692308
2013,1968,10,14191,13535.136813186813
2012,1968,1,14246,4342.797802197802
2014,1970,10,14287,13595.832967032968
1998,1964,1,14313,5439.802747252747
2008,1978,2,14367,8954.184065934065
2012,1964,10,14379,13709.811538461538
2011,1964,10,14419,13748.557142857142
1997,1964,4,14466,13880.46098901099
2018,1968,1,14467,3944.1043956043954
1995,1958,1,14469,8248.696153846155
2013,1958,10,14522,13613.301098901098
2001,1976,2,14556,8305.322527472528
2006,1978,2,14589,9077.745604395604
2013,1960,10,14627,13833.227472527473
2019,1986,2,14657,8952.871428571429
2013,1966,10,14662,14007.194505494506
2010,1968,1,14707,4103.386813186813
1997,1966,1,14730,5529.60054945055
1999,1964,1,14758,5438.567582417582
2016,1968,1,14775,4661.093697415866
2019,1970,1,14783,3967.0082417582416
2018,1986,2,14786,8827.987362637363
2003,1960,2,14799,11822.078571428572
2017,1968,1,14816,3974.091208791209
2016,1974,10,14844,14018.124916294642
2003,1960,1,14873,5871.562637362637
2006,1960,1,14876,5587.544505494506
2011,1968,1,14929,4177.47032967033
2017,1986,2,15015,9216.751648351648
2007,1962,1,15019,5012.870879120879
2015,1976,1,15052,4100.976923076923
2001,1964,1,15055,5440.752747252747
2015,1972,1,15062,4083.5082417582416
2012,1970,1,15064,4564.2967032967035
1996,1956,3,15080,14604.778021978022
2013,1962,10,15114,14343.171428571428
1995,1960,1,15137,8387.274175824175
2009,1970,1,15139,4319.417032967033
2005,1960,1,15177,6189.80989010989
1996,1948,3,15210,14881.530769230769
2012,1984,2,15216,8965.27967032967
2013,1972,1,15231,4115.313736263736
2007,1978,2,15239,9408.637912087912
2004,1960,1,15242,6457.653296703296
2018,1958,10,15259,12291.147252747252
1998,1966,1,15353,5805.780219780219
2014,1976,1,15369,4176.536813186814
2015,1972,10,15393,14620.805494505494
2014,1972,1,15397,4274.1983516483515
2016,1988,2,15430,8825.86866200206
2013,1976,1,15439,4119.892857142857
2014,1958,10,15444,14343.037362637362
1996,1954,3,15452,14979.164285714285
2013,1964,10,15461,14766.657142857142
2009,1980,2,15466,9581.465934065935
1999,1966,1,15510,5701.6038461538465
2015,1974,1,15531,4283.799450549451
2014,1974,1,15542,4374.8961538461535
2017,1974,10,15565,14649.14065934066
2003,1962,2,15591,12294.796153846153
2001,1966,1,15609,5676.85
2015,1970,10,15612,14768.897802197802
2014,1968,10,15635,14911.66868131868
2010,1984,2,15662,8814.986263736264
2019,1988,2,15685,9669.95054945055
2013,1974,1,15717,4323.3626373626375
2002,1948,1,15746,10547.913736263736
2018,1974,10,15746,14541.513736263736
2010,1970,1,15750,4353.144505494505
2008,1964,1,15759,5012.577472527472
1996,1952,3,15766,15334.514835164835
2015,1988,2,15804,9113.746153846154
1996,1960,3,15809,14995.504945054945
1996,1968,1,15822,5416.564835164835
1996,1968,3,15823,14277.60054945055
2014,1960,10,15850,14937.728021978022
2019,1974,10,15886,14614.036813186813
1995,1946,2,15905,14937.122527472528
2015,1958,10,15944,14631.402747252747
1996,1950,3,15945,15510.524725274725
1996,1958,3,15966,15403.013186813187
2013,1986,2,15976,9275.69120879121
2017,1958,10,15990,14285.287912087912
2017,1970,1,16116,4347.925824175824
2018,1970,1,16119,4379.001648351648
2014,1966,10,16120,15399.781318681318
2017,1988,2,16209,9705.064835164836
2008,1966,1,16214,5147.2642857142855
2011,1970,1,16227,4536.747252747253
2016,1958,10,16343,14890.558029275413
2005,1962,1,16355,6513.05989010989
2000,1964,1,16372,5829.165384615385
2018,1988,2,16378,9716.265384615384
2014,1962,10,16383,15551.425274725274
1996,1962,3,16401,15449.284615384615
2016,1970,1,16417,5111.502823982658
2009,1972,1,16419,4642.797802197802
2011,1984,2,16459,9090.385714285714
2019,1976,1,16579,4387.464835164835
2012,1972,1,16586,4887.436263736264
2019,1972,1,16587,4472.028021978022
2003,1962,1,16588,6394.332967032967
2015,1978,1,16590,4438.189010989011
2016,1972,10,16595,15706.731619698661
2012,1976,1,16679,4770.984065934066
2015,1960,10,16695,15507.102747252748
2016,1970,10,16701,15769.301691277473
2019,1960,10,16799,14788.971428571429
2006,1962,1,16813,6218.704395604395
2014,1988,2,16839,9468.680769230768
2014,1978,1,16854,4562.902197802197
1997,1968,1,16858,5944.956043956044
1996,1966,3,16886,15637.65
1995,1962,1,16923,9140.474175824176
2013,1978,1,16924,4542.912087912088
2009,1982,2,16928,10411.857692307693
2012,1974,1,16935,4977.215384615384
2004,1962,1,16951,6918.569230769231
2014,1964,10,16966,16140.287912087912
2005,1980,2,16971,9727.643406593406
2015,1968,10,17035,16089.386263736264
2008,1968,1,17152,5348.384615384615
2018,1960,10,17163,15323.748901098901
2009,1974,1,17243,4778.284065934066
2016,1960,10,17291,16028.434961474073
2019,1974,1,17295,4636.1983516483515
1998,1968,1,17300,6195.420879120879
2000,1966,1,17324,6036.676923076923
2010,1972,1,17328,4791.751648351648
1999,1968,1,17353,6149.762087912088
2017,1972,10,17354,16320.050549450549
2001,1968,1,17372,6088.8626373626375
2017,1970,10,17381,16368.415934065933
2016,1972,1,17384,5357.455132855426
2016,1976,1,17407,5209.606334778503
2017,1960,10,17458,15978.376923076923
2015,1962,10,17461,16402.046703296703
2018,1972,10,17467,16187.606043956044
2015,1966,10,17502,16585.99065934066
2009,1976,1,17507,4802.904945054945
2018,1970,10,17508,16185.103296703297
2019,1972,10,17595,16308.528021978022
2007,1964,1,17602,5934.239010989011
1995,1948,2,17605,16526.551098901098
2019,1970,10,17631,16292.344505494506
1996,1964,3,17637,16537.014285714286
1995,1956,2,17640,16181.274725274725
2003,1964,2,17677,13920.843406593407
2018,1972,1,17703,4842.375824175824
2011,1972,1,17714,4970.169230769231
2018,1976,1,17724,4861.292307692308
2016,1974,1,17727,5495.110228687328
2017,1972,1,17794,4833.760439560439
2010,1974,1,17940,4831.57032967033
2017,1976,1,17958,4845.190659340659
2008,1980,2,17985,10919.461538461539
2019,1990,2,18025,11012.38076923077
1995,1954,2,18036,16585.939010989012
2016,1968,10,18086,17122.995731026786
2019,1978,1,18100,4801.376923076923
2010,1976,1,18122,4847.61978021978
2003,1966,2,18153,14107.903296703296
2015,1964,10,18236,17176.8478021978
2016,1962,10,18273,17136.457918741417
2018,1974,1,18287,4996.752197802198
2002,1950,1,18305,11933.624725274725
2003,1964,1,18313,7000.425824175824
2011,1976,1,18317,4956.2032967032965
2017,1974,1,18330,4921.960989010989
2012,1978,1,18333,5289.409340659341
2007,1966,1,18401,5982.5802197802195
1995,1952,2,18422,17056.16208791209
2003,1968,2,18464,14351.026923076923
2019,1962,10,18504,16688.876923076925
1995,1950,2,18590,17278.414835164836
2011,1974,1,18592,5222.351648351649
2016,1966,10,18637,17586.93285488925
2018,1962,10,18655,16905.156593406595
2012,1986,2,18672,10701.893406593406
2017,1968,10,18676,17557.95164835165
2017,1962,10,18683,17343.0010989011
2018,1968,10,18742,17245.638461538463
2016,1990,2,18748,10649.43448016827
2000,1968,1,18775,6424.753846153846
2018,1990,2,18775,11088.521978021978
2016,1978,1,18857,5693.737251030219
2019,1968,10,18861,17292.854945054944
2005,1964,1,18886,7466.446703296703
2003,1976,2,18901,13072.463736263737
2001,1970,1,18936,6482.808241758242
2003,1970,2,18939,14358.939010989012
2017,1990,2,18965,11154.964835164836
1995,1958,2,19013,17290.85769230769
2006,1980,2,19076,11333.197802197803
2008,1970,1,19086,5862.918681318682
2018,1978,1,19101,5168.650549450549
2003,1966,1,19116,7252.982417582418
2002,1952,1,19155,12121.085714285715
1995,1964,1,19161,9993.043956043955
2017,1966,10,19172,18027.815934065933
2013,1988,2,19190,10472.70989010989
2004,1964,1,19196,7771.564285714286
2009,1978,1,19220,5287.351098901099
2018,1966,10,19267,17678.36813186813
2016,1964,10,19273,18138.120859804258
2019,1966,10,19373,17738.823626373625
2005,1966,1,19412,7648.093406593406
1995,1960,2,19437,17362.074725274724
2007,1980,2,19478,11839.445604395605
2017,1978,1,19503,5258.557692307692
2015,1990,2,19563,10645.818131868133
2006,1964,1,19581,7243.466483516483
2007,1968,1,19632,6287.31043956044
2019,1992,2,19731,11754.467582417583
2017,1964,10,19743,18431.23956043956
2004,1966,1,19767,7896.076923076923
2018,1964,10,19771,18096.5989010989
2019,1964,10,19808,18036.487912087912
1999,1970,1,19953,6786.29010989011
2010,1978,1,19960,5324.36978021978
2006,1966,1,20043,7354.297252747253
2003,1974,2,20068,14554.304945054944
2011,1978,1,20080,5530.734615384616
2015,1980,1,20117,5445.023076923077
2009,1984,2,20179,11520.904945054945
2003,1972,2,20223,15052.08131868132
1996,1970,1,20284,6632.088461538461
1998,1970,1,20309,6995.95
2014,1980,1,20407,5614.384065934066
1995,1970,2,20460,14773.976923076923
2003,1968,1,20530,7457.425824175824
1995,1962,2,20600,18189.295054945054
1995,1966,1,20617,10364.964285714286
1997,1970,1,20681,6858.229670329671
2013,1980,1,20733,5461.787362637363
2003,1978,2,20801,13160.28021978022
2008,1972,1,20859,6303.909340659341
2018,1992,2,20902,11982.973626373627
2005,1968,1,20915,7889.236263736264
2007,1970,1,20954,6611.389010989011
2008,1982,2,20964,12504.902747252747
2002,1954,1,21001,12894.709340659341
2011,1986,2,21166,11140.193956043957
2004,1968,1,21279,8199.896703296703
2017,1992,2,21348,11979.075274725275
2000,1970,1,21423,7157.242307692308
2015,1982,1,21506,5728.836263736263
2006,1968,1,21576,7759.177472527473
2019,1980,1,21747,5789.752197802198
2008,1974,1,21849,6577.089010989011
2002,1956,1,21862,13011.189010989012
2014,1982,1,22101,5892.762087912088
2008,1976,1,22162,6430.313186813187
1995,1968,2,22196,18128.413736263738
2019,1994,2,22257,12636.689010989012
2003,1970,1,22290,7971.991758241758
2005,1970,1,22378,8272.098351648352
1995,1966,2,22419,19170.591208791207
2013,1982,1,22454,5901.167032967033
2019,1982,1,22491,6093.001648351648
2012,1980,1,22537,6398.5
2001,1972,1,22646,7529.822527472527
2007,1982,2,22686,13060.296703296703
1995,1964,2,22694,19805.76043956044
2004,1970,1,22783,8584.176923076922
2016,1980,1,22953,6768.456846132383
2018,1980,1,23003,6301.789560439561
1994,1946,1,23049,19440.062087912087
2007,1972,1,23238,7295.560989010989
2006,1970,1,23275,8230.265934065934
2015,1984,1,23430,6224.43021978022
2017,1980,1,23562,6435.137912087912
1995,1968,1,23606,10858.201648351649
2002,1958,1,23747,13667.920329670329
2016,1982,1,23908,6946.700650326236
2014,1984,1,24059,6412.073626373626
2018,1982,1,24215,6635.471428571429
2012,1982,1,24321,6858.832417582417
2019,1984,1,24367,6676.478021978022
1999,1972,1,24434,7871.333516483516
2017,1982,1,24535,6591.096703296704
2001,1974,1,24779,7829.979120879121
2007,1974,1,24847,7781.636813186813
2008,1978,1,24873,7145.648351648351
2009,1980,1,24875,6630.322527472527
2007,1976,1,24991,7347.258241758242
2013,1984,1,25170,6568.280219780219
2005,1972,1,25299,9204.060439560439
2011,1980,1,25305,6966.223076923077
1994,1948,1,25583,21437.727472527473
2010,1980,1,25635,6772.426923076923
2006,1972,1,25714,8930.24065934066
2003,1972,1,25747,8713.182967032966
2000,1972,1,25817,8210.664285714285
2002,1960,1,25902,14720.917032967032
2018,1984,1,25928,7193.4197802197805
2016,1984,1,25976,7620.794167990213
2004,1972,1,26023,9466.605494505495
2017,1984,1,26414,7138.22032967033
1998,1972,1,26469,8671.30879120879
2005,1974,1,26550,9306.803296703296
1994,1956,1,26850,21089.252747252747
2019,1986,1,26920,7432.306043956044
1994,1954,1,27044,21590.659340659342
1994,1952,1,27126,21973.992307692308
2006,1974,1,27155,9213.833516483517
1994,1950,1,27169,22341.877472527474
2006,1976,1,27535,9081.154945054945
2005,1976,1,27540,9294.1489010989
2004,1974,1,27614,9566.097802197803
2003,1974,1,27623,9098.17967032967
2015,1986,1,27625,7280.12967032967
2002,1962,1,27836,15322.056593406593
2011,1982,1,27946,7578.264835164835
2009,1982,1,28017,7279.806043956044
2012,1984,1,28271,7601.717582417582
2004,1976,1,28318,9316.454945054946
2014,1986,1,28480,7434.918131868132
2010,1982,1,28608,7343.0516483516485
1997,1972,1,28730,8371.59120879121
2019,1988,1,28754,7851.9197802197805
1995,1970,1,29016,11286.102197802198
2001,1976,1,29169,8263.76923076923
2018,1986,1,29187,7983.783516483517
2007,1978,1,29238,8541.157142857142
2003,1976,1,29312,8935.052747252746
1994,1958,1,29451,22730.022527472527
2000,1974,1,29710,8949.893956043956
2016,1986,1,29831,8571.115547733516
2017,1986,1,30148,8136.248351648352
1999,1974,1,30375,8676.991758241758
2013,1986,1,30446,7680.284065934066
1994,1960,1,30610,23033.35769230769
2015,1988,1,31541,8023.200549450549
2002,1964,1,31765,17388.534065934065
2018,1988,1,32025,8612.483516483517
2006,1978,1,32315,10282.424175824175
2008,1980,1,32558,9275.410439560439
2005,1978,1,32770,10298.91868131868
2011,1984,1,32807,8723.596153846154
2002,1966,1,33047,17750.726923076923
1994,1962,1,33367,24385.75824175824
2016,1988,1,33416,9283.797316062843
2019,1990,1,33654,9015.007692307692
2014,1988,1,33709,8594.047802197802
2017,1988,1,33837,8940.515934065934
2010,1984,1,34147,8521.424175824175
2002,1968,1,34426,18001.88241758242
2012,1986,1,34581,8798.689560439561
2004,1978,1,34984,10752.562087912087
2009,1984,1,35407,8507.077472527473
2002,1970,1,36788,18283.136813186815
2018,1990,1,37201,9938.095604395605
2019,1992,1,37244,9838.531318681318
2008,1982,1,37432,10176.707142857143
1994,1964,1,37471,26538.919230769232
2007,1980,1,37614,10655.753846153846
2013,1988,1,37869,9052.367582417583
2003,1978,1,38217,10565.597802197803
1994,1966,1,38675,25973.836263736262
2017,1990,1,39763,10311.26978021978
2016,1990,1,40140,10731.59839350103
2015,1990,1,40287,9824.952197802198
2002,1972,1,40665,19439.314835164834
1994,1968,1,41414,24750.735714285714
2018,1992,1,42112,10799.943406593407
2011,1986,1,42283,10447.85934065934
2002,1974,1,42805,19070.275274725274
2006,1980,1,42846,13040.00989010989
2002,1976,1,43645,17322.2978021978
2019,1994,1,43793,10844.478571428572
2007,1982,1,45795,12216.225824175825
2005,1980,1,45799,13035.291758241758
2017,1992,1,46426,11402.24010989011
